x_utm,y_utm,value
347192.43313307303,5810275.006805061,32.478742403412134
347202.43313307303,5810275.006805061,32.464141512594004
347212.43313307303,5810275.006805061,32.45473125731289
347222.43313307303,5810275.006805061,32.4509975653926
347232.43313307303,5810275.006805061,32.45325330069214
347242.43313307303,5810275.006805061,32.46160023239058
347252.43313307303,5810275.006805061,32.475913286788305
347262.43313307303,5810275.006805061,32.49585084741075
347272.43313307303,5810275.006805061,32.520888654590856
347282.43313307303,5810275.006805061,32.550369641501874
347292.43313307303,5810275.006805061,32.58355970153018
347182.43313307303,5810265.006805061,32.44293493442572
347192.43313307303,5810265.006805061,32.42024864126634
347202.43313307303,5810265.006805061,32.40266309965897
347212.43313307303,5810265.006805061,32.39097621997857
347222.43313307303,5810265.006805061,32.38584148975243
347232.43313307303,5810265.006805061,32.38768963984123
347242.43313307303,5810265.006805061,32.39666942200881
347252.43313307303,5810265.006805061,32.41262274097542
347262.43313307303,5810265.006805061,32.435101009693355
347272.43313307303,5810265.006805061,32.46341812396701
347282.43313307303,5810265.006805061,32.496726165789596
347292.43313307303,5810265.006805061,32.534096627463164
347302.43313307303,5810265.006805061,32.57459271578023
347182.43313307303,5810255.006805061,32.38482970232595
347192.43313307303,5810255.006805061,32.35787621979591
347202.43313307303,5810255.006805061,32.33658631304736
347212.43313307303,5810255.006805061,32.322021365710796
347222.43313307303,5810255.006805061,32.31507460332119
347232.43313307303,5810255.006805061,32.31634964915871
347242.43313307303,5810255.006805061,32.32606523797415
347252.43313307303,5810255.006805061,32.344014578655575
347262.43313307303,5810255.006805061,32.36959251372713
347272.43313307303,5810255.006805061,32.40188134648669
347282.43313307303,5810255.006805061,32.4397690099032
347292.43313307303,5810255.006805061,32.48206911275318
347302.43313307303,5810255.006805061,32.5276201495723
347182.43313307303,5810245.006805061,32.323665175412316
347192.43313307303,5810245.006805061,32.29148551172098
347202.43313307303,5810245.006805061,32.26555933024642
347212.43313307303,5810245.006805061,32.24731654074241
347222.43313307303,5810245.006805061,32.23800110631513
347232.43313307303,5810245.006805061,32.238477645541614
347242.43313307303,5810245.006805061,32.24907216300399
347252.43313307303,5810245.006805061,32.26950282915013
347262.43313307303,5810245.006805061,32.298927459882144
347272.43313307303,5810245.006805061,32.33608844317401
347282.43313307303,5810245.006805061,32.379502635757596
347292.43313307303,5810245.006805061,32.42764076856343
347302.43313307303,5810245.006805061,32.47906148666439
347182.43313307303,5810235.006805061,32.25966757624516
347192.43313307303,5810235.006805061,32.221060288376556
347202.43313307303,5810235.006805061,32.18927998180344
347212.43313307303,5810235.006805061,32.16627722130996
347222.43313307303,5810235.006805061,32.153821789280066
347232.43313307303,5810235.006805061,32.1531860238783
347242.43313307303,5810235.006805061,32.16486641846626
347252.43313307303,5810235.006805061,32.18845955310429
347262.43313307303,5810235.006805061,32.22275022229049
347272.43313307303,5810235.006805061,32.26596811814321
347282.43313307303,5810235.006805061,32.31610229772831
347292.43313307303,5810235.006805061,32.37117012526738
347302.43313307303,5810235.006805061,32.429391138781696
347182.43313307303,5810225.006805061,32.19334001880117
347192.43313307303,5810225.006805061,32.146810224246586
347202.43313307303,5810225.006805061,32.10757319564056
347212.43313307303,5810225.006805061,32.07831803564967
347222.43313307303,5810225.006805061,32.06162342748238
347232.43313307303,5810225.006805061,32.0594253587777
347242.43313307303,5810225.006805061,32.0725041368932
347252.43313307303,5810225.006805061,32.100247426849705
347262.43313307303,5810225.006805061,32.14082589988565
347272.43313307303,5810225.006805061,32.191673704597285
347282.43313307303,5810225.006805061,32.250024324564386
347292.43313307303,5810225.006805061,32.313307808929245
347302.43313307303,5810225.006805061,32.37935495335958
347182.43313307303,5810215.006805061,32.125621295569246
347192.43313307303,5810215.006805061,32.06934517952994
347202.43313307303,5810215.006805061,32.020540282193096
347212.43313307303,5810215.006805061,31.982933097691692
347222.43313307303,5810215.006805061,31.960377966853223
347232.43313307303,5810215.006805061,31.95594593106001
347242.43313307303,5810215.006805061,31.97091909548815
347252.43313307303,5810215.006805061,32.004300017764855
347262.43313307303,5810215.006805061,32.053193475661956
347272.43313307303,5810215.006805061,32.113765294167145
347282.43313307303,5810215.006805061,32.182174849132075
347292.43313307303,5810215.006805061,32.255128955658456
347302.43313307303,5810215.006805061,32.33006183118263
347182.43313307303,5810205.006805061,32.05811604180987
347192.43313307303,5810205.006805061,31.989967749128063
347202.43313307303,5810205.006805061,31.928849020215306
347212.43313307303,5810205.006805061,31.879883562484522
347222.43313307303,5810205.006805061,31.84897277282517
347232.43313307303,5810205.006805061,31.84124765625355
347242.43313307303,5810205.006805061,31.858951477573616
347252.43313307303,5810205.006805061,31.90031201775756
347262.43313307303,5810205.006805061,31.96046617324413
347272.43313307303,5810205.006805061,32.03351797881522
347282.43313307303,5810205.006805061,32.11415657060521
347292.43313307303,5810205.006805061,32.19829914702803
347302.43313307303,5810205.006805061,32.28307981873466
347182.43313307303,5810195.006805061,31.99339776418187
347192.43313307303,5810195.006805061,31.911145390656888
347202.43313307303,5810195.006805061,31.834300214044017
347212.43313307303,5810195.006805061,31.769644094380748
347222.43313307303,5810195.006805061,31.726336752061016
347232.43313307303,5810195.006805061,31.71351411074982
347242.43313307303,5810195.006805061,31.735473350909373
347252.43313307303,5810195.006805061,31.788696194572072
347262.43313307303,5810195.006805061,31.86442208095479
347272.43313307303,5810195.006805061,31.95342280280499
347282.43313307303,5810195.006805061,32.048596630170344
347292.43313307303,5810195.006805061,32.145248616557026
347302.43313307303,5810195.006805061,32.240507348792335
347182.43313307303,5810185.006805061,31.935324001585624
347192.43313307303,5810185.006805061,31.837194686422556
347202.43313307303,5810185.006805061,31.740910721239302
347212.43313307303,5810185.006805061,31.65451198499161
347222.43313307303,5810185.006805061,31.591887814947995
347232.43313307303,5810185.006805061,31.57052442452626
347242.43313307303,5810185.006805061,31.59983993634248
347252.43313307303,5810185.006805061,31.67172503977223
347262.43313307303,5810185.006805061,31.76913907018737
347272.43313307303,5810185.006805061,31.877917738364953
347282.43313307303,5810185.006805061,31.98949222646938
347292.43313307303,5810185.006805061,32.09927903222902
347302.43313307303,5810185.006805061,32.204963341335976
347182.43313307303,5810175.006805061,31.889150435684225
347192.43313307303,5810175.006805061,31.775001084661344
347202.43313307303,5810175.006805061,31.656761858291187
347212.43313307303,5810175.006805061,31.541454728241398
347222.43313307303,5810175.006805061,31.44726057875415
