x_utm,y_utm,value
347182.43313307303,5810395.006805061,0.3824162483215332
347192.43313307303,5810395.006805061,0.3703422546386719
347202.43313307303,5810395.006805061,0.37035071849823
347212.43313307303,5810395.006805061,0.36068058013916016
347222.43313307303,5810395.006805061,0.3606700897216797
347232.43313307303,5810395.006805061,0.35094285011291504
347242.43313307303,5810395.006805061,0.35091304779052734
347252.43313307303,5810395.006805061,0.3454490900039673
347262.43313307303,5810395.006805061,0.3454005718231201
347272.43313307303,5810395.006805061,0.34534311294555664
347282.43313307303,5810395.006805061,0.3543877601623535
347292.43313307303,5810395.006805061,0.35431408882141113
347302.43313307303,5810395.006805061,
347312.43313307303,5810395.006805061,
347322.43313307303,5810395.006805061,
347332.43313307303,5810395.006805061,
347342.43313307303,5810395.006805061,
347182.43313307303,5810385.006805061,0.3826124668121338
347192.43313307303,5810385.006805061,0.37052202224731445
347202.43313307303,5810385.006805061,0.370532751083374
347212.43313307303,5810385.006805061,0.3608638048171997
347222.43313307303,5810385.006805061,0.3608536720275879
347232.43313307303,5810385.006805061,0.35112595558166504
347242.43313307303,5810385.006805061,0.35109472274780273
347252.43313307303,5810385.006805061,0.3456282615661621
347262.43313307303,5810385.006805061,0.3455764055252075
347272.43313307303,5810385.006805061,0.3455148935317993
347282.43313307303,5810385.006805061,0.3545546531677246
347292.43313307303,5810385.006805061,0.35447537899017334
347302.43313307303,5810385.006805061,
347312.43313307303,5810385.006805061,
347322.43313307303,5810385.006805061,
347332.43313307303,5810385.006805061,
347342.43313307303,5810385.006805061,
347182.43313307303,5810375.006805061,0.364993691444397
347192.43313307303,5810375.006805061,0.33482658863067627
347202.43313307303,5810375.006805061,0.33483994007110596
347212.43313307303,5810375.006805061,0.3368178606033325
347222.43313307303,5810375.006805061,0.33680832386016846
347232.43313307303,5810375.006805061,0.3435978889465332
347242.43313307303,5810375.006805061,0.3435649871826172
347252.43313307303,5810375.006805061,0.34352076053619385
347262.43313307303,5810375.006805061,0.3324817419052124
347272.43313307303,5810375.006805061,0.3324155807495117
347282.43313307303,5810375.006805061,0.32483625411987305
347292.43313307303,5810375.006805061,0.32475078105926514
347302.43313307303,5810375.006805061,
347312.43313307303,5810375.006805061,
347322.43313307303,5810375.006805061,
347332.43313307303,5810375.006805061,
347182.43313307303,5810365.006805061,0.3651902675628662
347192.43313307303,5810365.006805061,0.3350273370742798
347202.43313307303,5810365.006805061,0.33504366874694824
347212.43313307303,5810365.006805061,0.3370232582092285
347222.43313307303,5810365.006805061,0.33701467514038086
347232.43313307303,5810365.006805061,0.34380364418029785
347242.43313307303,5810365.006805061,0.3437690734863281
347252.43313307303,5810365.006805061,0.343721866607666
347262.43313307303,5810365.006805061,0.3326789140701294
347272.43313307303,5810365.006805061,0.3326077461242676
347282.43313307303,5810365.006805061,0.3250223398208618
347292.43313307303,5810365.006805061,0.32492995262145996
347302.43313307303,5810365.006805061,
347312.43313307303,5810365.006805061,
347322.43313307303,5810365.006805061,
347332.43313307303,5810365.006805061,
347182.43313307303,5810355.006805061,0.31713974475860596
347192.43313307303,5810355.006805061,0.30756163597106934
347202.43313307303,5810355.006805061,0.3075824975967407
347212.43313307303,5810355.006805061,0.34355807304382324
347222.43313307303,5810355.006805061,0.3435502052307129
347232.43313307303,5810355.006805061,0.34435153007507324
347242.43313307303,5810355.006805061,0.3443150520324707
347252.43313307303,5810355.006805061,0.3442647457122803
347262.43313307303,5810355.006805061,0.3187626600265503
347272.43313307303,5810355.006805061,0.3186858892440796
347282.43313307303,5810355.006805061,0.30136823654174805
347292.43313307303,5810355.006805061,0.30127930641174316
347302.43313307303,5810355.006805061,
347312.43313307303,5810355.006805061,
347322.43313307303,5810355.006805061,
347332.43313307303,5810355.006805061,
347182.43313307303,5810345.006805061,0.31735920906066895
347192.43313307303,5810345.006805061,0.3077932596206665
347202.43313307303,5810345.006805061,0.3078145980834961
347212.43313307303,5810345.006805061,0.34379005432128906
347222.43313307303,5810345.006805061,0.34378349781036377
347232.43313307303,5810345.006805061,0.3437610864639282
347242.43313307303,5810345.006805061,0.3445460796356201
347252.43313307303,5810345.006805061,0.3444923162460327
347262.43313307303,5810345.006805061,0.3189852237701416
347272.43313307303,5810345.006805061,0.31890201568603516
347282.43313307303,5810345.006805061,0.3015533685684204
347292.43313307303,5810345.006805061,0.3014566898345947
347302.43313307303,5810345.006805061,
347312.43313307303,5810345.006805061,
347322.43313307303,5810345.006805061,
347182.43313307303,5810335.006805061,0.3444775342941284
347192.43313307303,5810335.006805061,0.3411126136779785
347202.43313307303,5810335.006805061,0.3411417007446289
347212.43313307303,5810335.006805061,0.3455411195755005
347222.43313307303,5810335.006805061,0.34553635120391846
347232.43313307303,5810335.006805061,0.34551382064819336
347242.43313307303,5810335.006805061,0.31945717334747314
347252.43313307303,5810335.006805061,0.3193995952606201
347262.43313307303,5810335.006805061,0.30928242206573486
347272.43313307303,5810335.006805061,0.3091869354248047
347282.43313307303,5810335.006805061,0.31975436210632324
347292.43313307303,5810335.006805061,0.31963562965393066
347302.43313307303,5810335.006805061,
347312.43313307303,5810335.006805061,
347322.43313307303,5810335.006805061,
347182.43313307303,5810325.006805061,0.34472334384918213
347192.43313307303,5810325.006805061,0.341366171836853
347202.43313307303,5810325.006805061,0.3414011001586914
347212.43313307303,5810325.006805061,0.3458045721054077
347222.43313307303,5810325.006805061,0.3458019495010376
347232.43313307303,5810325.006805061,0.3457794189453125
347242.43313307303,5810325.006805061,0.3197207450866699
347252.43313307303,5810325.006805061,0.3196587562561035
347262.43313307303,5810325.006805061,0.30954909324645996
347272.43313307303,5810325.006805061,0.3094451427459717
347282.43313307303,5810325.006805061,0.3199892044067383
347292.43313307303,5810325.006805061,0.31985950469970703
347302.43313307303,5810325.006805061,
347312.43313307303,5810325.006805061,
347182.43313307303,5810315.006805061,0.34768199920654297
347192.43313307303,5810315.006805061,0.34935855865478516
347202.43313307303,5810315.006805061,0.3494006395339966
347212.43313307303,5810315.006805061,0.3494222164154053
347222.43313307303,5810315.006805061,0.33161163330078125
347232.43313307303,5810315.006805061,0.3315892219543457
347242.43313307303,5810315.006805061,0.3195987939834595
347252.43313307303,5810315.006805061,0.31953203678131104
347262.43313307303,5810315.006805061,0.32507526874542236
347272.43313307303,5810315.006805061,0.3249673843383789
347282.43313307303,5810315.006805061,0.3378920555114746
347292.43313307303,5810315.006805061,0.337749719619751
347302.43313307303,5810315.006805061,
347312.43313307303,5810315.006805061,
347182.43313307303,5810305.006805061,0.34795820713043213
347192.43313307303,5810305.006805061,0.3496454954147339
347202.43313307303,5810305.006805061,0.34969615936279297
347212.43313307303,5810305.006805061,0.34972381591796875
347222.43313307303,5810305.006805061,0.33191657066345215
347232.43313307303,5810305.006805061,0.33189475536346436
347242.43313307303,5810305.006805061,0.31990182399749756
347252.43313307303,5810305.006805061,0.31982946395874023
347262.43313307303,5810305.006805061,0.32536447048187256
347272.43313307303,5810305.006805061,0.32524585723876953
347282.43313307303,5810305.006805061,0.33815765380859375
347292.43313307303,5810305.006805061,0.3380008935928345
347302.43313307303,5810305.006805061,
347312.43313307303,5810305.006805061,
347182.43313307303,5810295.006805061,0.338168740272522
347192.43313307303,5810295.006805061,0.3382532596588135
347202.43313307303,5810295.006805061,0.34697091579437256
347212.43313307303,5810295.006805061,0.3470062017440796
347222.43313307303,5810295.006805061,0.32011425495147705
347232.43313307303,5810295.006805061,0.3200932741165161
347242.43313307303,5810295.006805061,0.3391437530517578
347252.43313307303,5810295.006805061,0.3390650749206543
347262.43313307303,5810295.006805061,0.34794914722442627
347272.43313307303,5810295.006805061,0.3478180170059204
347282.43313307303,5810295.006805061,0.3510923385620117
347292.43313307303,5810295.006805061,0.3509190082550049
347302.43313307303,5810295.006805061,
347182.43313307303,5810285.006805061,0.3384793996810913
347192.43313307303,5810285.006805061,0.3385791778564453
347202.43313307303,5810285.006805061,0.3473094701766968
347212.43313307303,5810285.006805061,0.34735405445098877
347222.43313307303,5810285.006805061,0.32046759128570557
347232.43313307303,5810285.006805061,0.3204479217529297
347242.43313307303,5810285.006805061,0.33949530124664307
347252.43313307303,5810285.006805061,0.3394094705581665
347262.43313307303,5810285.006805061,0.3482823371887207
347272.43313307303,5810285.006805061,0.34813666343688965
347282.43313307303,5810285.006805061,0.3513936996459961
347292.43313307303,5810285.006805061,0.35120105743408203
347302.43313307303,5810285.006805061,
347182.43313307303,5810275.006805061,0.3228069543838501
347192.43313307303,5810275.006805061,0.3229248523712158
347202.43313307303,5810275.006805061,0.32591867446899414
347212.43313307303,5810275.006805061,0.325974702835083
347222.43313307303,5810275.006805061,0.30696892738342285
347232.43313307303,5810275.006805061,0.3069530725479126
347242.43313307303,5810275.006805061,0.3398977518081665
347252.43313307303,5810275.006805061,0.33980321884155273
347262.43313307303,5810275.006805061,0.3439359664916992
347272.43313307303,5810275.006805061,0.34377312660217285
347282.43313307303,5810275.006805061,0.3368196487426758
347292.43313307303,5810275.006805061,0.33660435676574707
347182.43313307303,5810265.006805061,0.3231555223464966
347192.43313307303,5810265.006805061,0.32329583168029785
347202.43313307303,5810265.006805061,0.32630836963653564
347212.43313307303,5810265.006805061,0.32637906074523926
347222.43313307303,5810265.006805061,0.30733585357666016
347232.43313307303,5810265.006805061,0.30732250213623047
347242.43313307303,5810265.006805061,0.34030985832214355
347252.43313307303,5810265.006805061,0.34020519256591797
347262.43313307303,5810265.006805061,0.34432196617126465
347272.43313307303,5810265.006805061,0.344138503074646
347282.43313307303,5810265.006805061,0.3371608257293701
347292.43313307303,5810265.006805061,0.33691930770874023
347302.43313307303,5810265.006805061,
347182.43313307303,5810255.006805061,0.3308560848236084
347192.43313307303,5810255.006805061,0.33102333545684814
347202.43313307303,5810255.006805061,0.3146398067474365
347212.43313307303,5810255.006805061,0.314733624458313
347222.43313307303,5810255.006805061,0.30635786056518555
347232.43313307303,5810255.006805061,0.3063478469848633
347242.43313307303,5810255.006805061,0.32934391498565674
347252.43313307303,5810255.006805061,0.3292267322540283
347262.43313307303,5810255.006805061,0.32025718688964844
347272.43313307303,5810255.006805061,0.3200486898422241
347282.43313307303,5810255.006805061,0.31631410121917725
347292.43313307303,5810255.006805061,0.3160264492034912
347302.43313307303,5810255.006805061,
347182.43313307303,5810245.006805061,0.33124375343322754
347192.43313307303,5810245.006805061,0.33144402503967285
347202.43313307303,5810245.006805061,0.31511449813842773
347212.43313307303,5810245.006805061,0.3152329921722412
347222.43313307303,5810245.006805061,0.3067915439605713
347232.43313307303,5810245.006805061,0.3067861795425415
347242.43313307303,5810245.006805061,0.32983219623565674
347252.43313307303,5810245.006805061,0.32969963550567627
347262.43313307303,5810245.006805061,0.3207058906555176
347272.43313307303,5810245.006805061,0.3204667568206787
347282.43313307303,5810245.006805061,0.31671857833862305
347292.43313307303,5810245.006805061,0.3163919448852539
347302.43313307303,5810245.006805061,
347182.43313307303,5810235.006805061,0.3266862630844116
347192.43313307303,5810235.006805061,0.32692718505859375
347202.43313307303,5810235.006805061,0.313093900680542
347212.43313307303,5810235.006805061,0.3132205009460449
347222.43313307303,5810235.006805061,0.32018542289733887
347232.43313307303,5810235.006805061,0.3201866149902344
347242.43313307303,5810235.006805061,0.3308708667755127
347252.43313307303,5810235.006805061,0.3307185173034668
347262.43313307303,5810235.006805061,0.3119955062866211
347272.43313307303,5810235.006805061,0.3117494583129883
347282.43313307303,5810235.006805061,
347292.43313307303,5810235.006805061,
347302.43313307303,5810235.006805061,
347182.43313307303,5810225.006805061,0.327106237411499
347192.43313307303,5810225.006805061,0.3273972272872925
347202.43313307303,5810225.006805061,0.3135530948638916
347212.43313307303,5810225.006805061,0.313714861869812
347222.43313307303,5810225.006805061,0.3208012580871582
347232.43313307303,5810225.006805061,0.3208131790161133
347242.43313307303,5810225.006805061,0.33145618438720703
347252.43313307303,5810225.006805061,0.33127784729003906
347262.43313307303,5810225.006805061,0.3124570846557617
347272.43313307303,5810225.006805061,0.3121683597564697
347282.43313307303,5810225.006805061,
347292.43313307303,5810225.006805061,
347302.43313307303,5810225.006805061,
347182.43313307303,5810215.006805061,0.3121337890625
347192.43313307303,5810215.006805061,0.31244683265686035
347202.43313307303,5810215.006805061,0.3165559768676758
347212.43313307303,5810215.006805061,0.3167647123336792
347222.43313307303,5810215.006805061,0.3335057497024536
347232.43313307303,5810215.006805061,0.33353137969970703
347242.43313307303,5810215.006805061,0.3482513427734375
347252.43313307303,5810215.006805061,0.3480377197265625
347262.43313307303,5810215.006805061,
347272.43313307303,5810215.006805061,
347282.43313307303,5810215.006805061,
347292.43313307303,5810215.006805061,
347302.43313307303,5810215.006805061,
347182.43313307303,5810205.006805061,0.3125131130218506
347192.43313307303,5810205.006805061,0.3128926753997803
347202.43313307303,5810205.006805061,0.31707072257995605
347212.43313307303,5810205.006805061,0.31734323501586914
347222.43313307303,5810205.006805061,0.3342103958129883
347232.43313307303,5810205.006805061,0.3342571258544922
347242.43313307303,5810205.006805061,0.34896016120910645
347252.43313307303,5810205.006805061,0.3486964702606201
347262.43313307303,5810205.006805061,
347272.43313307303,5810205.006805061,
347282.43313307303,5810205.006805061,
347292.43313307303,5810205.006805061,
347302.43313307303,5810205.006805061,
347182.43313307303,5810195.006805061,0.3309992551803589
347192.43313307303,5810195.006805061,0.33151566982269287
347202.43313307303,5810195.006805061,0.33283448219299316
347212.43313307303,5810195.006805061,0.3332403898239136
347222.43313307303,5810195.006805061,0.34135210514068604
347232.43313307303,5810195.006805061,0.34143126010894775
347242.43313307303,5810195.006805061,0.34325742721557617
347252.43313307303,5810195.006805061,0.3429192304611206
347262.43313307303,5810195.006805061,
347272.43313307303,5810195.006805061,
347282.43313307303,5810195.006805061,
347292.43313307303,5810195.006805061,
347302.43313307303,5810195.006805061,
347182.43313307303,5810185.006805061,0.3313666582107544
347192.43313307303,5810185.006805061,0.3319830894470215
347202.43313307303,5810185.006805061,0.33342456817626953
347212.43313307303,5810185.006805061,0.33396780490875244
347222.43313307303,5810185.006805061,0.34220147132873535
347232.43313307303,5810185.006805061,0.3423349857330322
347242.43313307303,5810185.006805061,0.34411513805389404
347252.43313307303,5810185.006805061,0.3436594009399414
347262.43313307303,5810185.006805061,
